subject_id	subject_snippet	property	object_id	object_label	object_snippet	snippet
https://data.mimotext.uni-trier.de/entity/Q2272	Nuits de Paris	P36	http://data.mimotext.uni-trier.de/entity/Q2914	finance	Vermögensverhältnisse	In seinen Nuits de Paris (1788 bis 1794; „Nächte von Paris“), von denen er erwartet, daß sie einst, anno 2093, von den Franzosen als wichtigstes Quellenwerk der „Zeit vom Ende der Könige“ gelesen werden, finden wir Aufzeichnungen aus Kneipen und Billardstuben, Selbstgespräche und Dialoge von Betrunkenen, erfahren wir von seltsamen Berufen und Beschäftigungen, von Wiederverkäufern von Theaterkarten, Sammlern verlorengegangener Gegenstände usw. Wir werden genauestens über die Vermögensverhältnisse der Leute informiert.
https://data.mimotext.uni-trier.de/entity/Q1835	Le Ménage parisien	P36	http://data.mimotext.uni-trier.de/entity/Q2791	autobiographie	autobiographische Momente	"Zu seinen besten Werken zählen moralische und soziale Reformprojekte wie Le Thesmographe, Le Pornographe, La Découverte australe („Die australische Entdeckung“), autobiographische Werke, vor allem La vie de mon père („Das Leben meines Vaters“), Monsieur Nicolas, ou le coeur humain dévoilé (1696/97 ; ""Monsieur Nicolas oder das entschleierte menschliche Herz“) und Romane wie Le Ménage parisien („Der Pariser Haushalt“) oder Le Paysan perverti („Der verdorbene Bauer“). Ebenso wie seine Autobiographien romaneske Züge tragen, finden sich auch in seinen Romanen viele autobiographische Momente."
https://data.mimotext.uni-trier.de/entity/Q1918	Le Paysan perverti	P36	http://data.mimotext.uni-trier.de/entity/Q2791	autobiographie	autobiographische Momente	"Zu seinen besten Werken zählen moralische und soziale Reformprojekte wie Le Thesmographe, Le Pornographe, La Découverte australe („Die australische Entdeckung“), autobiographische Werke, vor allem La vie de mon père („Das Leben meines Vaters“), Monsieur Nicolas, ou le coeur humain dévoilé (1696/97 ; ""Monsieur Nicolas oder das entschleierte menschliche Herz“) und Romane wie Le Ménage parisien („Der Pariser Haushalt“) oder Le Paysan perverti („Der verdorbene Bauer“). Ebenso wie seine Autobiographien romaneske Züge tragen, finden sich auch in seinen Romanen viele autobiographische Momente."
https://data.mimotext.uni-trier.de/entity/Q1918	Le paysan perverti ou les dangers de la ville	P36	http://data.mimotext.uni-trier.de/entity/Q2823	classe sociale	ständischen Ordnung	Und, wie ich es sagte, ist die Unterrichtung durch die Geschichte die wirksamste Art, die Menschen zu unterrichten ..13 Rétifs Romane Le paysan perverti ou les dangers de la ville (1776; „Der verdorbene Bauer oder die Gefahren der Stadt“) und La paysanne pervertie (1776; „Die verdorbene Bäuerin“) sind eindrucksvolle Beispiele dafür, wie im spätaufklärerischen Roman die Gestalten und deren Konflikte bereits im realen geschichtlichen Prozeß der Auflösung der ständischen Ordnung und der Formierung des Bürgertums verankert sind.
https://data.mimotext.uni-trier.de/entity/Q1065	La paysanne pervertie	P36	http://data.mimotext.uni-trier.de/entity/Q2823	classe sociale	ständischen Ordnung	Und, wie ich es sagte, ist die Unterrichtung durch die Geschichte die wirksamste Art, die Menschen zu unterrichten ..13 Rétifs Romane Le paysan perverti ou les dangers de la ville (1776; „Der verdorbene Bauer oder die Gefahren der Stadt“) und La paysanne pervertie (1776; „Die verdorbene Bäuerin“) sind eindrucksvolle Beispiele dafür, wie im spätaufklärerischen Roman die Gestalten und deren Konflikte bereits im realen geschichtlichen Prozeß der Auflösung der ständischen Ordnung und der Formierung des Bürgertums verankert sind.
https://data.mimotext.uni-trier.de/entity/Q1918	Le paysan perverti ou les dangers de la ville	P36	http://data.mimotext.uni-trier.de/entity/Q3038	peuple	Bürgertums	Und, wie ich es sagte, ist die Unterrichtung durch die Geschichte die wirksamste Art, die Menschen zu unterrichten ..13 Rétifs Romane Le paysan perverti ou les dangers de la ville (1776; „Der verdorbene Bauer oder die Gefahren der Stadt“) und La paysanne pervertie (1776; „Die verdorbene Bäuerin“) sind eindrucksvolle Beispiele dafür, wie im spätaufklärerischen Roman die Gestalten und deren Konflikte bereits im realen geschichtlichen Prozeß der Auflösung der ständischen Ordnung und der Formierung des Bürgertums verankert sind.
https://data.mimotext.uni-trier.de/entity/Q1065	La paysanne pervertie	P36	http://data.mimotext.uni-trier.de/entity/Q3038	peuple	Bürgertums	Und, wie ich es sagte, ist die Unterrichtung durch die Geschichte die wirksamste Art, die Menschen zu unterrichten ..13 Rétifs Romane Le paysan perverti ou les dangers de la ville (1776; „Der verdorbene Bauer oder die Gefahren der Stadt“) und La paysanne pervertie (1776; „Die verdorbene Bäuerin“) sind eindrucksvolle Beispiele dafür, wie im spätaufklärerischen Roman die Gestalten und deren Konflikte bereits im realen geschichtlichen Prozeß der Auflösung der ständischen Ordnung und der Formierung des Bürgertums verankert sind.
https://data.mimotext.uni-trier.de/entity/Q1918	Le paysan perverti ou les dangers de la ville	P36	http://data.mimotext.uni-trier.de/entity/Q2917	fuite	Flucht	Und, wie ich es sagte, ist die Unterrichtung durch die Geschichte die wirksamste Art, die Menschen zu unterrichten ..13 Rétifs Romane Le paysan perverti ou les dangers de la ville (1776; „Der verdorbene Bauer oder die Gefahren der Stadt“) und La paysanne pervertie (1776; „Die verdorbene Bäuerin“) sind eindrucksvolle Beispiele dafür, wie im spätaufklärerischen Roman die Gestalten und deren Konflikte bereits im realen geschichtlichen Prozeß der Auflösung der ständischen Ordnung und der Formierung des Bürgertums verankert sind. Rétifs Helden wandeln sich von guten, tugendhaften zu bösen, lasterhaften Menschen, und zwar auf Grund eines sozialen, die Ständeordnung untergrabenden Vorgangs: der Versetzung des Bauern vom Land in die Stadt, aus der ländlichen Einfalt in den alle überkommenen Werte zerstörenden bürgerlichen Verkehr. Er gestaltet nicht, wie es in der klassischen Literatur der Fall war, den tugendhaften und den lasterhaften Menschen als Typ. Vielmehr führt er vor Augen, wie sich unter der Einwirkung des städtischen Milieus die Menschen innerlich verändern und allmählich dem Laster verfallen. Wie bereits bemerkt wurde, sieht er einen Ausweg nur in der Beibehaltung der „natürlichen“, ländlichen Lebensformen: „O meine Kinder! Dieser Roman soll ein „Bild der Natur“ geben, das heißt, die Güte und Schönheit eines von den verheerenden Folgen der fortgeschrittenen bürgerlichen Zivilisation verschonten, unentwickelten bürgerlichen Lebens schildern.
https://data.mimotext.uni-trier.de/entity/Q842	Rousseau	P46	http://data.mimotext.uni-trier.de/entity/Q3038	peuple	bürgerlichen Moral	Ihre ideologischen und künstlerischen Kulminationspunkte werden wir bei Rousseau und Diderot finden. Diese Wende ist vor allem dadurch gekennzeichnet, daß jetzt die Romane und Erzählungen zielgerichtet die Propagierung einer vorgestellten bürgerlichen Moral übernehmen.
https://data.mimotext.uni-trier.de/entity/Q306	Diderot	P46	http://data.mimotext.uni-trier.de/entity/Q3038	peuple	bürgerlichen Moral	Ihre ideologischen und künstlerischen Kulminationspunkte werden wir bei Rousseau und Diderot finden. Diese Wende ist vor allem dadurch gekennzeichnet, daß jetzt die Romane und Erzählungen zielgerichtet die Propagierung einer vorgestellten bürgerlichen Moral übernehmen.
