	subject_id	subject_snippet	property	object_id	object_label	object_snippet	snippet
0	http://www.wikidata.org/entity/Q1209658	Religieuse	http://zora.uni-trier.de:11000/entity/P25	http://zora.uni-trier.de:11000/entity/Q3008	péché	Sünden	Obwohl Diderots Religieuse seit 100 Jahren bekannt ist, gehen die Urteile, die über diesen Roman gefällt worden sind, doch heute noch weit auseinander. Hettner sagt z. mais il n'est p^s entièrement méprisable“ .3) Uneingeschränktes Lob spendet dem Werk Fürst4); er erblickt in der Religieuse ein „Seelengemälde, das dank der rein menschlichen Züge, die es allenthalben trägt, und die mit grosser Kunst zu überragender Bedeutung herausgemeisselt werden, jedes menschliche Herz aufs innigste berührt“.
1	http://zora.uni-trier.de:11000/entity/Q290	Diderots	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3008	péché	Sünden	Obwohl Diderots Religieuse seit 100 Jahren bekannt ist, gehen die Urteile, die über diesen Roman gefällt worden sind, doch heute noch weit auseinander. Hettner sagt z. mais il n'est p^s entièrement méprisable“ .3) Uneingeschränktes Lob spendet dem Werk Fürst4); er erblickt in der Religieuse ein „Seelengemälde, das dank der rein menschlichen Züge, die es allenthalben trägt, und die mit grosser Kunst zu überragender Bedeutung herausgemeisselt werden, jedes menschliche Herz aufs innigste berührt“.
2	http://www.wikidata.org/entity/Q1209658	Religieuse	http://zora.uni-trier.de:11000/entity/P25	http://zora.uni-trier.de:11000/entity/Q3098	vertu	Laster	Obwohl Diderots Religieuse seit 100 Jahren bekannt ist, gehen die Urteile, die über diesen Roman gefällt worden sind, doch heute noch weit auseinander. Hettner sagt z. mais il n'est p^s entièrement méprisable“ .3) Uneingeschränktes Lob spendet dem Werk Fürst4); er erblickt in der Religieuse ein „Seelengemälde, das dank der rein menschlichen Züge, die es allenthalben trägt, und die mit grosser Kunst zu überragender Bedeutung herausgemeisselt werden, jedes menschliche Herz aufs innigste berührt“.
3	http://zora.uni-trier.de:11000/entity/Q290	Diderots	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3098	vertu	Laster	Obwohl Diderots Religieuse seit 100 Jahren bekannt ist, gehen die Urteile, die über diesen Roman gefällt worden sind, doch heute noch weit auseinander. Hettner sagt z. mais il n'est p^s entièrement méprisable“ .3) Uneingeschränktes Lob spendet dem Werk Fürst4); er erblickt in der Religieuse ein „Seelengemälde, das dank der rein menschlichen Züge, die es allenthalben trägt, und die mit grosser Kunst zu überragender Bedeutung herausgemeisselt werden, jedes menschliche Herz aufs innigste berührt“.
4	http://zora.uni-trier.de:11000/entity/Q290	Diderots	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2978	morale	Moral	Diderots philosophische Ansichten haben sich von der ersten Zeit seines öffentlichen Auftretens bis zur Zeit der Abfassung des Reve d’Alembert mit seinen beiden Fortsetzungen von Grund aus geändert. Unter dem Einfluss von Haus und Schule hat er wohl in seiner Jugend an die Lehren der katholischen Kirche geglaubt; die Erkenntnis ist aber jedenfalls bald in ihm aufgegaitgen, dass sein Temperament unverträglich war mit dem starren Glauben an Dogmen, die er mit der Vernunft nicht erfassen konnte. In Bezug auf die Ethik nimmt er unter den Aufklärern eine besondere Stellung ein; er hat sich schroff in Gegensatz zu La Mettries Hedonismus gestellt.
5	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3097	vérité	Wahrheit	Es ist dabei nicht äusser acht zu lassen, dass Diderot sich als „phi-losophe“, d. h. als einer der Männer betrachtet, deren Aufgabe es sei, den Menschen die Wahrheit zu verkünden, sie von den Fesseln der Vorurteile und des Aberglaubens zu befreien, um sie dadurch besser und glücklicher zu machen.
6	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3030	préjugé	Vorurteile	Es ist dabei nicht äusser acht zu lassen, dass Diderot sich als „phi-losophe“, d. h. als einer der Männer betrachtet, deren Aufgabe es sei, den Menschen die Wahrheit zu verkünden, sie von den Fesseln der Vorurteile und des Aberglaubens zu befreien, um sie dadurch besser und glücklicher zu machen.
7	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3076	superstition	Aberglaube	Es ist dabei nicht äusser acht zu lassen, dass Diderot sich als „phi-losophe“, d. h. als einer der Männer betrachtet, deren Aufgabe es sei, den Menschen die Wahrheit zu verkünden, sie von den Fesseln der Vorurteile und des Aberglaubens zu befreien, um sie dadurch besser und glücklicher zu machen.
8	http://www.wikidata.org/entity/Q7068	La Mettries	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2876	érotisme	Lusttheorie	Die individualistische Lusttheorie La Mettries war aber, ganz abgesehen von den persönlichen Gefahren, die sie dem Vertreter dieser Theorien in Frankreich damals bringen konnte, besonders geeignet, in den Kreisen, in denen die Aufklärer ihre Anhänger hatten und warben, deren Lehre zu diskreditieren.
9	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2978	morale	Moralität	Gerade Diderot war es, der „die Ansicht der Unabhängigkeit der Moralität von den metaphysischen Anschauungen der Religion gewonnen hat“ 10) : Je ne pourrais m'empêcher d'aimer la vérité et la vertu, et de haïr le mensonge et le vice, quand je saurais que tu nés pas ou quand je croirais que tu es et que tu t'en offenses (II. 61).
10	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3045	religion	Religion	Gerade Diderot war es, der „die Ansicht der Unabhängigkeit der Moralität von den metaphysischen Anschauungen der Religion gewonnen hat“ 10) : Je ne pourrais m'empêcher d'aimer la vérité et la vertu, et de haïr le mensonge et le vice, quand je saurais que tu nés pas ou quand je croirais que tu es et que tu t'en offenses (II. 61).
11	http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2985	nature	Natur	Die von Rousseau konsequent verteidigte Ansicht, dass alles in der Natur und auch der Mensch von Natur gut sei, dass nur die misérables conventions ihn verderben (VIL 312), hat Diderot bald wieder aufgegeben11).
12	http://zora.uni-trier.de:11000/entity/Q826	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q10	être humain	Mensch	Die von Rousseau konsequent verteidigte Ansicht, dass alles in der Natur und auch der Mensch von Natur gut sei, dass nur die misérables conventions ihn verderben (VIL 312), hat Diderot bald wieder aufgegeben11).
13	http://www.wikidata.org/entity/Q3226802	Rêve d'Alembert	http://zora.uni-trier.de:11000/entity/P25	http://zora.uni-trier.de:11000/entity/Q2832	culpabilité	Schuld	Obwohl er in dem Rêve d'Alembert die Selbstachtung, die Scham, die Gewissensbisse für Nichtigkeiten erklärt, die auf der Un- 10) Windelband l. c. p. 418. Il) Mit Rücksicht auf die von Diderot in der Abhandlung De la Poésie dramatique vertretenen ethischen Ideen setze ich die Abfassung dieser Abhandlung in die Jahre 1757—59; diese Abfassungszeit scheint auch Rosenkranz anzunehmen. — R faut le transformer en celui de bienfaisance et son opposé en celui de malfaisance“.
14	http://zora.uni-trier.de:11000/entity/Q290	er	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2832	culpabilité	Schuld	Obwohl er in dem Rêve d'Alembert die Selbstachtung, die Scham, die Gewissensbisse für Nichtigkeiten erklärt, die auf der Un- 10) Windelband l. c. p. 418. Il) Mit Rücksicht auf die von Diderot in der Abhandlung De la Poésie dramatique vertretenen ethischen Ideen setze ich die Abfassung dieser Abhandlung in die Jahre 1757—59; diese Abfassungszeit scheint auch Rosenkranz anzunehmen. — R faut le transformer en celui de bienfaisance et son opposé en celui de malfaisance“.
15	http://www.wikidata.org/entity/Q3226802	Rêve d'Alembert	http://zora.uni-trier.de:11000/entity/P25	http://zora.uni-trier.de:11000/entity/Q3098	vertu	Tugend	Obwohl er in dem Rêve d'Alembert die Selbstachtung, die Scham, die Gewissensbisse für Nichtigkeiten erklärt, die auf der Un- 10) Windelband l. c. p. 418. Il) Mit Rücksicht auf die von Diderot in der Abhandlung De la Poésie dramatique vertretenen ethischen Ideen setze ich die Abfassung dieser Abhandlung in die Jahre 1757—59; diese Abfassungszeit scheint auch Rosenkranz anzunehmen. — R faut le transformer en celui de bienfaisance et son opposé en celui de malfaisance“.
16	http://zora.uni-trier.de:11000/entity/Q290	er	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3098	vertu	Tugend	Obwohl er in dem Rêve d'Alembert die Selbstachtung, die Scham, die Gewissensbisse für Nichtigkeiten erklärt, die auf der Un- 10) Windelband l. c. p. 418. Il) Mit Rücksicht auf die von Diderot in der Abhandlung De la Poésie dramatique vertretenen ethischen Ideen setze ich die Abfassung dieser Abhandlung in die Jahre 1757—59; diese Abfassungszeit scheint auch Rosenkranz anzunehmen. — R faut le transformer en celui de bienfaisance et son opposé en celui de malfaisance“.
17	http://www.wikidata.org/entity/Q3226802	Rêve d'Alembert	http://zora.uni-trier.de:11000/entity/P25	http://zora.uni-trier.de:11000/entity/Q3098	vertu	Laster	Obwohl er in dem Rêve d'Alembert die Selbstachtung, die Scham, die Gewissensbisse für Nichtigkeiten erklärt, die auf der Un- 10) Windelband l. c. p. 418. Il) Mit Rücksicht auf die von Diderot in der Abhandlung De la Poésie dramatique vertretenen ethischen Ideen setze ich die Abfassung dieser Abhandlung in die Jahre 1757—59; diese Abfassungszeit scheint auch Rosenkranz anzunehmen. — R faut le transformer en celui de bienfaisance et son opposé en celui de malfaisance“.
18	http://zora.uni-trier.de:11000/entity/Q290	er	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3098	vertu	Laster	Obwohl er in dem Rêve d'Alembert die Selbstachtung, die Scham, die Gewissensbisse für Nichtigkeiten erklärt, die auf der Un- 10) Windelband l. c. p. 418. Il) Mit Rücksicht auf die von Diderot in der Abhandlung De la Poésie dramatique vertretenen ethischen Ideen setze ich die Abfassung dieser Abhandlung in die Jahre 1757—59; diese Abfassungszeit scheint auch Rosenkranz anzunehmen. — R faut le transformer en celui de bienfaisance et son opposé en celui de malfaisance“.
19	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://www.wikidata.org/entity/Q7068		La Mettries	Mit Erbitterung bekämpft Diderot La Mettries System ; er nennt ihn „un auteur sans jugement dont on reconnaît la frivolité de l'esprit dans ce qu'il dit, et la corruption du cœur dans ce qu'il n'ose dire . . .
20	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2978	morale	Moral	Diderot hat also immer an der altruistischen Moral festgehalten, und es ist vollkommen richtig, wenn er einmal sagt, dass das Moialisieren sein Steckenpferd sei (VI. 315).
21	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2978	morale	moralischen Grundsätze	So schwungvolle Tiraden er auch zur Verteidigung der moralischen Grundsätze geschrieben hat, die Begeisterung, die aus ihnen spricht, ist in Bezug auf ihre Wirkung wohl überlegt, und die Wirkung solcher rhetorischen Ergüsse wird durch die Erwägung abgeschwächt, dass Diderot in den von ihm der breiten Öffentlichkeit nicht übergebenen Schriften in ganz anderen Worten von der Tugend spricht als in den Schriften, die zur geheimen Verbreitung unter Gleichgesinnte bestimmt waren; man vergleiche nur die obigen Citate aus dem Rêve d'Alembert mit denen aus dem Essai über Claudius und Nero.
22	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3098	vertu	Tugend	So schwungvolle Tiraden er auch zur Verteidigung der moralischen Grundsätze geschrieben hat, die Begeisterung, die aus ihnen spricht, ist in Bezug auf ihre Wirkung wohl überlegt, und die Wirkung solcher rhetorischen Ergüsse wird durch die Erwägung abgeschwächt, dass Diderot in den von ihm der breiten Öffentlichkeit nicht übergebenen Schriften in ganz anderen Worten von der Tugend spricht als in den Schriften, die zur geheimen Verbreitung unter Gleichgesinnte bestimmt waren; man vergleiche nur die obigen Citate aus dem Rêve d'Alembert mit denen aus dem Essai über Claudius und Nero.
23	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2978	morale	Moral	Es giebt auch andere Beweise dafür, dass Diderot aus opportunistischen Rücksichten zum Festhalten an der altruistischen Moral veranlasst wurde.
24	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://www.wikidata.org/entity/Q7068		La Mettrie	Es giebt auch andere Beweise dafür, dass Diderot aus opportunistischen Rücksichten zum Festhalten an der altruistischen Moral veranlasst wurde. So klingt es doch sehr nach einer opportunistischen Empfehlung der eigenen Lehre, wenn er von La Mettrie schreibt : . . .
25	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2972	mœurs	Sittenlehre	Die Sittenlehre ist nach Diderot nicht nur, wie das Système de la Nature lehrt, notwendig im wohlverstandenen Interesse des Menschen selbst; sondern in der Natur des Menschen liegt die Notwendigkeit des geselligen Lebens der Menschheit, und die Voraussetzung des Bestandes der menschlichen Gesellschaft ist die Idee der Gerechtigkeit.
26	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q10	être humain	Menschen	Die Sittenlehre ist nach Diderot nicht nur, wie das Système de la Nature lehrt, notwendig im wohlverstandenen Interesse des Menschen selbst; sondern in der Natur des Menschen liegt die Notwendigkeit des geselligen Lebens der Menschheit, und die Voraussetzung des Bestandes der menschlichen Gesellschaft ist die Idee der Gerechtigkeit.
27	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3068	société	Gesellschaft i	Die Sittenlehre ist nach Diderot nicht nur, wie das Système de la Nature lehrt, notwendig im wohlverstandenen Interesse des Menschen selbst; sondern in der Natur des Menschen liegt die Notwendigkeit des geselligen Lebens der Menschheit, und die Voraussetzung des Bestandes der menschlichen Gesellschaft ist die Idee der Gerechtigkeit.
28	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2942	justice	Gerechtigkeit	Die Sittenlehre ist nach Diderot nicht nur, wie das Système de la Nature lehrt, notwendig im wohlverstandenen Interesse des Menschen selbst; sondern in der Natur des Menschen liegt die Notwendigkeit des geselligen Lebens der Menschheit, und die Voraussetzung des Bestandes der menschlichen Gesellschaft ist die Idee der Gerechtigkeit.
29	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2978	morale	Moral	Die Moral ist also nach Diderot für das Bestehen der menschlichen Gesellschaft notwendig und das Aufgeben der ethischen Ideen gleichbedeutend mit dem Ruin der Gesellschaft: Poussés jusqu'à leurs dernières conséquences, les principes de La Mettrie renverseraient la législation, dispenseraient les parents de l’éducation de leurs enfants, renfermeraient aux Petite s-Maisons l’homme courageux qui lutte sottement contre ses penchants déréglés, assureraient l’immortalité au méchant qui s'abandonnerait sans remords aux siens . . .
30	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3068	société	Gesellschaft	Die Moral ist also nach Diderot für das Bestehen der menschlichen Gesellschaft notwendig und das Aufgeben der ethischen Ideen gleichbedeutend mit dem Ruin der Gesellschaft: Poussés jusqu'à leurs dernières conséquences, les principes de La Mettrie renverseraient la législation, dispenseraient les parents de l’éducation de leurs enfants, renfermeraient aux Petite s-Maisons l’homme courageux qui lutte sottement contre ses penchants déréglés, assureraient l’immortalité au méchant qui s'abandonnerait sans remords aux siens . . .
31	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3097	vérité	Wahrheitsliebe	Diderot selbst hat sich seiner Wahrheitsliebe und seiner reinen Sitten12) gerühmt; seine Wahrheitsliebe und dieLauterkeit seines Wandels sind aber nicht der Ausdruck eines Bedürfnisses des Gemütes, sondern sie sind deswegen für ihn notwendig, weil seine Ideen unpopulär sind: Je ne sais, schreibt er XX. 5, si j'ai l'honneur de vous être connu; mais les premiers magistrats de ce pays-ci, des prélats mêmes, aussi distingués dans l'église par leurs vertus, que par leur dignité, vous attesteraient que dans une affaire de la plus grande importance et qui me serait personnelle, rien au monde ne me déterminerait à m'écarter de la vérité.
32	http://zora.uni-trier.de:11000/entity/Q290	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2972	mœurs	Sitten	Diderot selbst hat sich seiner Wahrheitsliebe und seiner reinen Sitten12) gerühmt; seine Wahrheitsliebe und dieLauterkeit seines Wandels sind aber nicht der Ausdruck eines Bedürfnisses des Gemütes, sondern sie sind deswegen für ihn notwendig, weil seine Ideen unpopulär sind: Je ne sais, schreibt er XX. 5, si j'ai l'honneur de vous être connu; mais les premiers magistrats de ce pays-ci, des prélats mêmes, aussi distingués dans l'église par leurs vertus, que par leur dignité, vous attesteraient que dans une affaire de la plus grande importance et qui me serait personnelle, rien au monde ne me déterminerait à m'écarter de la vérité.
