	subject_id	subject_snippet	property	object_id	object_label	object_snippet	snippet
0	http://www.wikidata.org/entity/Q982034	Duclos	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2972	mœurs	Sitten	maßgeblichen höfischen Kontexts und des Ideals der >honnetete< tritt zurück, die Moralistik wird individualistischer und verlagert sich in die aufklärerische Anthropologie, die moralischen Wochenschriften, die zeitgenössische Sitten beschreibende Traktatliteratur (z. B. Wo die Moralis-tik politisch bzw. sozialkritisch ausgerichtet ist, bewegt sie sich am Rande der großen Themen der Aufklärung.
1	http://www.wikidata.org/entity/Q41568	Montaigne	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2978	morale	Moralistik	Zwei der größten Repräsentanten der französischen Moralistik sind im 18. Jh. Luc de Clapiers, Marquis de Vauvenargues, dessen Refl exions et maximes 1746 anonym erscheinen, knüpft an die moralistische Tradition und vor allem an La Bruyere an.
2		Essais	http://zora.uni-trier.de:11000/entity/P25	http://zora.uni-trier.de:11000/entity/Q2978	morale	Moralistik	Zwei der größten Repräsentanten der französischen Moralistik sind im 18. Jh. Luc de Clapiers, Marquis de Vauvenargues, dessen Refl exions et maximes 1746 anonym erscheinen, knüpft an die moralistische Tradition und vor allem an La Bruyere an.
3	http://www.wikidata.org/entity/Q1290	Pascal	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2978	morale	Moralistik	Zwei der größten Repräsentanten der französischen Moralistik sind im 18. Jh. Luc de Clapiers, Marquis de Vauvenargues, dessen Refl exions et maximes 1746 anonym erscheinen, knüpft an die moralistische Tradition und vor allem an La Bruyere an.
4	http://www.wikidata.org/entity/Q17360856	Pensees	http://zora.uni-trier.de:11000/entity/P25	http://zora.uni-trier.de:11000/entity/Q2978	morale	Moralistik	Zwei der größten Repräsentanten der französischen Moralistik sind im 18. Jh. Luc de Clapiers, Marquis de Vauvenargues, dessen Refl exions et maximes 1746 anonym erscheinen, knüpft an die moralistische Tradition und vor allem an La Bruyere an.
5	http://www.wikidata.org/entity/Q551730	Luc de Clapiers	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2978	morale	moralistische Tradition	Luc de Clapiers, Marquis de Vauvenargues, dessen Refl exions et maximes 1746 anonym erscheinen, knüpft an die moralistische Tradition und vor allem an La Bruyere an.
6	http://www.wikidata.org/entity/Q551730	Marquis de Vauvenargues	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2978	morale	moralistische Tradition	Luc de Clapiers, Marquis de Vauvenargues, dessen Refl exions et maximes 1746 anonym erscheinen, knüpft an die moralistische Tradition und vor allem an La Bruyere an.
7	http://www.wikidata.org/entity/Q19227093	Refl exions et maximes	http://zora.uni-trier.de:11000/entity/P25	http://zora.uni-trier.de:11000/entity/Q2978	morale	moralistische Tradition	Luc de Clapiers, Marquis de Vauvenargues, dessen Refl exions et maximes 1746 anonym erscheinen, knüpft an die moralistische Tradition und vor allem an La Bruyere an.
8	http://www.wikidata.org/entity/Q314975	La Bruyere	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2773	autoréflexivité	Selbstbeobachtung	Luc de Clapiers, Marquis de Vauvenargues, dessen Refl exions et maximes 1746 anonym erscheinen, knüpft an die moralistische Tradition und vor allem an La Bruyere an. Bei ihm zeigen sich eine für die Moralistik charakteristische aufmerksame Selbstbeobachtung und freimütige Selbstkritik.
9	http://www.wikidata.org/entity/Q347891	Nicolas Chamfort	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2906	gouvernement	Ancien Regime	Radikaler denkt und schreibt Nicolas Chamfort, der die Gesellschaft des Ancien Regime in scharfer Form kritisiert und zu einem Opfer der Französischen Revolution wird.
