	subject_id	subject_snippet	property	object_id	object_label	object_snippet	snippet
0	http://zora.uni-trier.de:11000/entity/Q963	Voltaires	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2831	critique sociale	Kritik	Voltaires Urteile entspringen stets dem gesunden Menschenverstand. Er ist der geborene Kritiker.
1	http://zora.uni-trier.de:11000/entity/Q963	Voltaires	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2801	christianisme	Christentum	B. das intolerante Christentum — wird mit den Waffen der Ironie und des Spottes bekämpft und findet fortan bei ihm keine Gnade und kein Verständnis mehr³). Vernunftbeherrscht ist auch Voltaires Verhältnis zur Kunst.
2	http://zora.uni-trier.de:11000/entity/Q963	Voltaires	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2768	art	Kunst	Vernunftbeherrscht ist auch Voltaires Verhältnis zur Kunst.
3	http://zora.uni-trier.de:11000/entity/Q963	Voltaire	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3065	sentiment	Gefühle	Weil die Gemütskräfte in Voltaire nur in geringem Maße vorhanden und schlecht entwickelt sind, ist er der echten dichterischen Begeisterung nicht fähig und verliert sich in rhetorisches Pathos. Er ist ein schlechter Darsteller menschlicher Gefühle und Leidenschaften, weil er sie selbst wohl kaum je in ihrer elementaren Gewalt innerlich erlebte, sondern sie vielmehr in eine Form, ein System zu bannen suchte.
4	http://zora.uni-trier.de:11000/entity/Q963	Voltaire	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3004	passion	Leidenschaften	Weil die Gemütskräfte in Voltaire nur in geringem Maße vorhanden und schlecht entwickelt sind, ist er der echten dichterischen Begeisterung nicht fähig und verliert sich in rhetorisches Pathos. Er ist ein schlechter Darsteller menschlicher Gefühle und Leidenschaften, weil er sie selbst wohl kaum je in ihrer elementaren Gewalt innerlich erlebte, sondern sie vielmehr in eine Form, ein System zu bannen suchte.
5	http://zora.uni-trier.de:11000/entity/Q963	Voltaires	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2952	Lumières	Aufklärung	Die meisten Werke Voltaires sind tendenziös und huldigen den Ideen, die er als vernunftgemäß richtig er- ³) Darin liegt auch der tiefste Grund seiner Feindschaft mit J. J. Rousseau; die Vertreter des Rationalen und des Irrationalen stehen sich hier gegenüber und befehden sich. Seine Kunst ist also nicht um ihrer selbst willen lebensberechtigt, sondern weil sie mit ethisch-rationalen Zielen im Dienste der Menschheit steht.
6	http://zora.uni-trier.de:11000/entity/Q963	Voltaires	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3082	tolérance	Toleranz	Die meisten Werke Voltaires sind tendenziös und huldigen den Ideen, die er als vernunftgemäß richtig er- ³) Darin liegt auch der tiefste Grund seiner Feindschaft mit J. J. Rousseau; die Vertreter des Rationalen und des Irrationalen stehen sich hier gegenüber und befehden sich. Seine Kunst ist also nicht um ihrer selbst willen lebensberechtigt, sondern weil sie mit ethisch-rationalen Zielen im Dienste der Menschheit steht.
7		Brandes	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q963		Voltaires	Das merkwürdige und schicksalsreiche Leben Voltaires ergibt ein so vielgestaltiges und in Einzelzügen sich widersprechendes Bild, daß es ebensogut möglich wäre, ihn schwarz wie weiß zu schildern. Tatsächlich ist er vielfach extrem beurteilt worden: Der liberal denkende Brandes nimmt zu sehr für ihn Partei und findet fast nur Vorzüge an ihm, Faguet möchte sein ganzes inneres Wesen aus dem Egoismus ableiten, Kreiten verurteilt ihn von seiner jesuitischen Sittlichkeitskanzel herab in Grund und Boden
8	http://www.wikidata.org/entity/Q551543	Faguet	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q963		Voltaires	Das merkwürdige und schicksalsreiche Leben Voltaires ergibt ein so vielgestaltiges und in Einzelzügen sich widersprechendes Bild, daß es ebensogut möglich wäre, ihn schwarz wie weiß zu schildern. Tatsächlich ist er vielfach extrem beurteilt worden: Der liberal denkende Brandes nimmt zu sehr für ihn Partei und findet fast nur Vorzüge an ihm, Faguet möchte sein ganzes inneres Wesen aus dem Egoismus ableiten, Kreiten verurteilt ihn von seiner jesuitischen Sittlichkeitskanzel herab in Grund und Boden
9	http://www.wikidata.org/entity/Q95432	Kreiten	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q963		Voltaires	Das merkwürdige und schicksalsreiche Leben Voltaires ergibt ein so vielgestaltiges und in Einzelzügen sich widersprechendes Bild, daß es ebensogut möglich wäre, ihn schwarz wie weiß zu schildern. Tatsächlich ist er vielfach extrem beurteilt worden: Der liberal denkende Brandes nimmt zu sehr für ihn Partei und findet fast nur Vorzüge an ihm, Faguet möchte sein ganzes inneres Wesen aus dem Egoismus ableiten, Kreiten verurteilt ihn von seiner jesuitischen Sittlichkeitskanzel herab in Grund und Boden
