	subject_id	subject_snippet	property	object_id	object_label	object_snippet	snippet
0	http://www.wikidata.org/entity/Q727782	Raynal	http://zora.uni-trier.de:11000/entity/P22			Litteratur	Damals war die Litteratur, vor Allem die Philosophie, die tonangebende Macht, die Gesellschaft stand mehr im Vordergründe, als das Staatsleben, und da die Schilderung beider nicht so grosse Vorsicht erheischte, als die politische Diskussion, so konnten hier die drei Redakteure, Raynal, Grimm und Meister, sich mit behaglicher Breite über wichtiges und unwichtiges ergehen.
1	http://www.wikidata.org/entity/Q727782	Raynal	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3018	philosophie	Philosophie	Damals war die Litteratur, vor Allem die Philosophie, die tonangebende Macht, die Gesellschaft stand mehr im Vordergründe, als das Staatsleben, und da die Schilderung beider nicht so grosse Vorsicht erheischte, als die politische Diskussion, so konnten hier die drei Redakteure, Raynal, Grimm und Meister, sich mit behaglicher Breite über wichtiges und unwichtiges ergehen.
2	http://www.wikidata.org/entity/Q727782	Raynal	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3068	société	Gesellschaft	Damals war die Litteratur, vor Allem die Philosophie, die tonangebende Macht, die Gesellschaft stand mehr im Vordergründe, als das Staatsleben, und da die Schilderung beider nicht so grosse Vorsicht erheischte, als die politische Diskussion, so konnten hier die drei Redakteure, Raynal, Grimm und Meister, sich mit behaglicher Breite über wichtiges und unwichtiges ergehen.
3	http://www.wikidata.org/entity/Q727782	Raynal	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3027	politique	politische Diskussion	Damals war die Litteratur, vor Allem die Philosophie, die tonangebende Macht, die Gesellschaft stand mehr im Vordergründe, als das Staatsleben, und da die Schilderung beider nicht so grosse Vorsicht erheischte, als die politische Diskussion, so konnten hier die drei Redakteure, Raynal, Grimm und Meister, sich mit behaglicher Breite über wichtiges und unwichtiges ergehen.
4	http://www.wikidata.org/entity/Q727782	Raynal	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2952	Lumières	Aufklärung	Die Korrespondenz, welche Raynal mit dem 29. Juli 1747 begann, war zunächst nur für die freisinnige und feingebildete Fürstin Louise Dorothea von Sachsen■ Gotha bestimmt, und für sie allein scheint sie auch bis zum Juli 1755 fortgeführt worden zu sein, allerdings vom Mai 1753 ab nicht ohne Lücken und Unterbrechungen. Für die eine Annahme spricht ebenso vieles, wie für die andere.
5	http://www.wikidata.org/entity/Q727782	Raynal	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3018	philosophie	historisch-philosophischen Arbeiten	bestimmten Berichten die von Rayna] für die Gothaer Fürstin geschriebenen noch etwa zwei Jahre hergehen, aber die freundliche Art und Weise, in welcher der sonst persönlichen Regungen sehr zugängliche Grimm von seinem Vorgänger und Mitbewerber spricht, lässt nicht auf eine litterarische Konkurrenz schliessen.1) Es scheint mir nicht unwahrscheinlich, dass Raynal, von der Last einer umfangreichen vierzehntägigen Korrespondenz überwältigt und in den Vorstudien für seine späteren historisch-philosophischen Arbeiten in unerwünschter Weise gestört, die schwere Arbeit auf die Schultern eines andern zu wälzen suchte, gerade wie Grimm im Jahre 1773 die zu drückend werdende Last auf die Schultern des jüngeren, durch andere Mühen und Arbeiten weniger abgezogenen Meister legte.
6	http://www.wikidata.org/entity/Q727782	Raynal	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2913	histoire	historisch-philosophischen Arbeiten	bestimmten Berichten die von Rayna] für die Gothaer Fürstin geschriebenen noch etwa zwei Jahre hergehen, aber die freundliche Art und Weise, in welcher der sonst persönlichen Regungen sehr zugängliche Grimm von seinem Vorgänger und Mitbewerber spricht, lässt nicht auf eine litterarische Konkurrenz schliessen.1) Es scheint mir nicht unwahrscheinlich, dass Raynal, von der Last einer umfangreichen vierzehntägigen Korrespondenz überwältigt und in den Vorstudien für seine späteren historisch-philosophischen Arbeiten in unerwünschter Weise gestört, die schwere Arbeit auf die Schultern eines andern zu wälzen suchte, gerade wie Grimm im Jahre 1773 die zu drückend werdende Last auf die Schultern des jüngeren, durch andere Mühen und Arbeiten weniger abgezogenen Meister legte.
7	http://www.wikidata.org/entity/Q727782	Raynal	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3068	société	gesellschaftliche Klatsch	Die einzelnen Werke und Persönlichkeiten, welche er schildert, sind daher aus dem Zusammenhänge der allgemeinen Ideen gerissen, oft nach vorübergehenden Tagesstimmungen, nach Sympathie und Antipathie beurteilt, und der gesellschaftliche Klatsch, den Raynal gern einstreut, wirkt auf die Dauer ermüdend. ’) Raynal war übrigens Grimm persönlich befreundet.
8	http://www.wikidata.org/entity/Q727782	Raynal	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q963		Voltaire	Raynal war damals ein noch wenig bekannter und namhafter Litterat, denn die Werke, welchen er seine litterarhistorische Stellung verdankt, gehören einer späteren Zeit an; auch stand er der religiösen und politischen Aufklärung, deren Verkünder und Märtyrer er geworden ist, noch ferner. Rücksichten auf die politischen und kirchlichen Machthaber und auf seine geistliche Stellung als abbé mussten sein Urteil beeinflussen und es ist daher kein Wunder, dass Voltaire nicht nur als Charakter, sondern auch als Schriftsteller von ihm ziemlich ungünstig, stellenweis gehässig beurteilt wird.
9	http://www.wikidata.org/entity/Q727782	Raynal	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q691		Montesquieu	Montesquieu dagegen, der die Jugendschärfe seiner Persischen Briefe mit einer massvollen, sachlichen Kritik vertauscht hatte, ist für Raynal der bahnbrechende Vertreter der neuen Zeit, an dessen Schriften nur einzelne stilistische Mängel tadelnd hervorgehoben werden.
10	http://www.wikidata.org/entity/Q727782	Raynal	http://zora.uni-trier.de:11000/entity/P22	http://www.wikidata.org/entity/Q1050479		Persischen Briefe	Montesquieu dagegen, der die Jugendschärfe seiner Persischen Briefe mit einer massvollen, sachlichen Kritik vertauscht hatte, ist für Raynal der bahnbrechende Vertreter der neuen Zeit, an dessen Schriften nur einzelne stilistische Mängel tadelnd hervorgehoben werden.
11	http://www.wikidata.org/entity/Q727782	Raynal	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q691		Montesquieu	Die eigentliche Blütezeit der Aufklärung, die Zeit, in welcher Voltaire und sein Antipode Rousseau sich um die Führerschaft der aufgeklärten und halbaufgeklärten Welt stritten, beginnt erst nach den Jahren, welche Raynal’s Korrespondenz schildert. Für diese gab Montesquieu den Ton an, Voltaire stand noch in zweiter Linie,, hatte sich seit 1750 überdies der Pariser Gesellschaft durch den Aufenthalt im Auslande entfremdet und die Tage d’Alembert’s, Diderot’s, der Enzyklopädisten und des seinen eigenen Weg gehenden Rousseau dämmerten erst am litterarischen Horizonte.
12	http://www.wikidata.org/entity/Q727782	Raynal	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q963		Voltaire	Die eigentliche Blütezeit der Aufklärung, die Zeit, in welcher Voltaire und sein Antipode Rousseau sich um die Führerschaft der aufgeklärten und halbaufgeklärten Welt stritten, beginnt erst nach den Jahren, welche Raynal’s Korrespondenz schildert. Für diese gab Montesquieu den Ton an, Voltaire stand noch in zweiter Linie,, hatte sich seit 1750 überdies der Pariser Gesellschaft durch den Aufenthalt im Auslande entfremdet und die Tage d’Alembert’s, Diderot’s, der Enzyklopädisten und des seinen eigenen Weg gehenden Rousseau dämmerten erst am litterarischen Horizonte.
13	http://www.wikidata.org/entity/Q727782	Raynal	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3128		Hof	Der Hof und die in seinen Strahlen sich sonnende höfische Gesellschaft mit ihren schöngeistigen, oberflächlichen Interessen, ihrem litterarischen Dilettantismus, ihrer Neuigkeitskrämerei und Klatschsucht treten daher selbst für die ernste Auffassung eines gründlichen Forschers und tieferen Denkers, wie Raynal, in den Vorder- gründ.
