	subject_id	subject_snippet	property	object_id	object_label	object_snippet	snippet
0	http://www.wikidata.org/entity/Q6527	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3017	peuple	bürgerlichen Moral	Ihre ideologischen und künstlerischen Kulminationspunkte werden wir bei Rousseau und Diderot finden. Diese Wende ist vor allem dadurch gekennzeichnet, daß jetzt die Romane und Erzählungen zielgerichtet die Propagierung einer vorgestellten bürgerlichen Moral übernehmen.
1	http://www.wikidata.org/entity/Q448	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3017	peuple	bürgerlichen Moral	Ihre ideologischen und künstlerischen Kulminationspunkte werden wir bei Rousseau und Diderot finden. Diese Wende ist vor allem dadurch gekennzeichnet, daß jetzt die Romane und Erzählungen zielgerichtet die Propagierung einer vorgestellten bürgerlichen Moral übernehmen.
2	http://www.wikidata.org/entity/Q6527	Rousseau	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2978	morale	Moral	Ihre ideologischen und künstlerischen Kulminationspunkte werden wir bei Rousseau und Diderot finden. Diese Wende ist vor allem dadurch gekennzeichnet, daß jetzt die Romane und Erzählungen zielgerichtet die Propagierung einer vorgestellten bürgerlichen Moral übernehmen.
3	http://www.wikidata.org/entity/Q448	Diderot	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2978	morale	Moral	Ihre ideologischen und künstlerischen Kulminationspunkte werden wir bei Rousseau und Diderot finden. Diese Wende ist vor allem dadurch gekennzeichnet, daß jetzt die Romane und Erzählungen zielgerichtet die Propagierung einer vorgestellten bürgerlichen Moral übernehmen.
4	http://www.wikidata.org/entity/Q2871642	Abbé Irailh	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2978	morale	moralische Funktion	Auch die klassische Unterscheidung der universalen Dichtung und der partikularen Geschichte wird wieder ins Spiel gebracht, als Kritiker wie der Abbé Irailh die moralische Funktion des spätaufklärerischen Romans herausstellen.9 Die Versuche, eine theoretische Kontinuität zur aristotelischen Dichtungsauffassung herzustellen, haben jedoch nur den Charakter einer nachträglichen Legitimation und besitzen durchaus keine richtungsweisende Bedeutung für die Entwicklung des Romans der Spätaufklärung.
5	http://www.wikidata.org/entity/Q732729	Rétif de la Bretonne	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3098	vertu	Laster	Dies ist nicht minder zu beachten, wenn - wie in den Romanen von Rétif de la Bretonne - eine ausgeprägte moralistische Zielstellung mit ganz anderen Mitteln und auf eine ganz andere Weise verfolgt wird. Bei ihm steht nicht die Gestaltung idealer Gesellschaftsbeziehungen im Vordergrund, sondern die abschrekende Schilderung von Laster, Unglück und menschlichem Leid.
6	http://www.wikidata.org/entity/Q732729	Rétif de la Bretonne	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2958	malheur	Unglück	Dies ist nicht minder zu beachten, wenn - wie in den Romanen von Rétif de la Bretonne - eine ausgeprägte moralistische Zielstellung mit ganz anderen Mitteln und auf eine ganz andere Weise verfolgt wird. Bei ihm steht nicht die Gestaltung idealer Gesellschaftsbeziehungen im Vordergrund, sondern die abschrekende Schilderung von Laster, Unglück und menschlichem Leid.
7	http://www.wikidata.org/entity/Q732729	Rétif de la Bretonne	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3072	souffrance	Leid	Dies ist nicht minder zu beachten, wenn - wie in den Romanen von Rétif de la Bretonne - eine ausgeprägte moralistische Zielstellung mit ganz anderen Mitteln und auf eine ganz andere Weise verfolgt wird. Bei ihm steht nicht die Gestaltung idealer Gesellschaftsbeziehungen im Vordergrund, sondern die abschrekende Schilderung von Laster, Unglück und menschlichem Leid.
8	http://www.wikidata.org/entity/Q732729	Rétif de la Bretonne	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q3017	peuple	Volkes	Dies ist nicht minder zu beachten, wenn - wie in den Romanen von Rétif de la Bretonne - eine ausgeprägte moralistische Zielstellung mit ganz anderen Mitteln und auf eine ganz andere Weise verfolgt wird. Bei ihm steht nicht die Gestaltung idealer Gesellschaftsbeziehungen im Vordergrund, sondern die abschrekende Schilderung von Laster, Unglück und menschlichem Leid. Gemäß seinen von Rousseau übernommenen Anschauungen erblickte er im Kapitalisierungsprozeß, wie er sich in den Städten vollzog, die Wurzel aller gesellschaftlichen Übel.
9	http://www.wikidata.org/entity/Q732729	Rétif	http://zora.uni-trier.de:11000/entity/P22	http://zora.uni-trier.de:11000/entity/Q2883	état de nature	Natürlichkeit	Einzige Alternative dazu schien ihm die Rückkehr zur Natürlichkeit und Einfachheit ländlicher Sitten, zu präkapitalistischen Verhältnissen. Die Entdeckung des Volkes in seinen Werken, die im Hinblick auf die Herausbildung einer realistischen Romankunst gewiß hoch zu bewerten ist, steht damit jedoch im Zeichen einer falschen historischen Perspektive. Darum kann auch hier der Begriff „Realismus“ nur unter Vorbehalt Anwendung finden.
